ID,Pred
292,0.30294498417082283
293,0.04420146150550115
294,0.6847383545945013
295,0.6176213907046256
296,0.29499726642649887
297,0.4026389887660728
298,0.8192667459892382
299,0.2823162918978729
300,0.4836058990318636
301,0.6245465243711935
302,0.9714543389298248
303,0.6461453899128708
304,0.8337992877425867
305,0.1990717773278352
306,0.48932910784661143
307,0.9555691049254934
308,0.4893071887846737
309,0.13997011566118417
310,0.7149061306243162
311,0.3549237735471589
312,0.2242795307957329
313,0.29917564033916233
314,0.9295168676020087
315,0.5933194940689596
316,0.08441364709260749
317,0.18002851584740717
318,0.7184662926408766
319,0.4742949463795744
320,0.2421225940341679
321,0.83149000193475
322,0.3502019988848912
323,0.3221965419475187
324,0.9486646583861343
325,0.6379519584279014
326,0.33176137015835033
327,0.9007512304955322
328,0.6104813905156987
329,0.2855840177280792
330,0.658011772267266
331,0.4789571580949776
332,0.6760053885135107
333,0.457109999592611
334,0.9632431281203531
335,0.9238033297633839
336,0.505692881081316
337,0.7129056692043833
338,0.8937359575276564
339,0.326790570400333
340,0.3256297862844125
341,0.8178305369131318
342,0.4983871439006756
343,0.27304010042121396
344,0.5479482865557495
345,0.2503657672698625
346,0.25865267970740524
347,0.7763641336844349
348,0.2554496713561469
349,0.9795292851727236
350,0.80379390448264
351,0.46975264547880347
352,0.31876853587734266
353,0.7684640325053866
354,0.5444584867302825
355,0.5429338601797123
356,0.6433038101986062
357,0.396650160295852
358,0.8303264719441064
359,0.09046920782218998
360,0.5527162931984447
361,0.6249285291313089
362,0.5592145057995079
363,0.3955666065419458
364,0.4980622281915249
365,0.3750935647441781
366,0.8576211449477134
367,0.3149813274885677
368,0.4371056758931598
369,0.6608394096357456
370,0.08256991820049116
371,0.9340453750855572
372,0.44310271619404995
373,0.0721574828121969
374,0.7455701412978379
375,0.4015589131252291
376,0.9057926532821465
377,0.08584234425384642
378,0.1956598709637255
379,0.6640115885890017
380,0.9806946816923142
381,0.8414316508151369
382,0.5084994056954878
383,0.39291265765784644
384,0.18697341779532872
385,0.49779770633608605
386,0.8241449032383542
387,0.6767575072352982
388,0.8037564648076889
389,0.49379580373348037
390,0.18153334174240804
391,0.3386725860863692
392,0.5461875681222697
393,0.36864838076076833
394,0.1782257834947084
395,0.1365090937615404
396,0.20800399403661593
397,0.9719875057834514
398,0.8402589096140837
399,0.7247547706409192
400,0.24116804752101162
401,0.8869109273283622
402,0.8031301794174261
403,0.0055739640298089225
404,0.96732258678437
405,0.4026648570893623
406,0.49116002304661094
407,0.16224619701000945
408,0.978650031317412
409,0.7447609110463044
410,0.4036350815461109
411,0.8867148624880372
412,0.9450091584858846
413,0.05497745461818624
414,0.482315005860763
415,0.2979617462585996
416,0.2157079661612155
417,0.7617295942803748
418,0.8241510560676515
419,0.9696774711065015
420,0.5933008900707964
421,0.6239338119598262
422,0.8876098436209592
423,0.25310855050776687
424,0.6957697136501712
425,0.35058189097049475
426,0.889875658131284
427,0.9146247447632548
428,0.042581790722992265
429,0.046843756075899426
430,0.8473059336413714
431,0.35759593072202456
432,0.28104007324317215
433,0.13441639738114386
434,0.6644114482183439
435,0.7113866358144874
436,0.8184914135245377
437,0.5767590020239176
438,0.09918743982658465
439,0.3037865125281375
440,0.46526736667033963
441,0.5752011753799653
442,0.40042300546893844
443,0.029312885322800193
444,0.21369158031164875
445,0.6741665702877769
446,0.15622046539559759
447,0.9078910072201797
448,0.12215562876824748
449,0.1358884520769119
450,0.6405404349622345
451,0.40930501364185784
452,0.4450867757738289
453,0.9190371923525639
454,0.5659215518035531
455,0.8389493020105873
456,0.6356145944975811
457,0.7052009987311489
458,0.11079774343035789
459,0.7272673079999337
460,0.2813354536951527
461,0.22830274321558583
462,0.4240150709071727
463,0.6701821614825276
464,0.7766088331580481
465,0.5813709723089034
466,0.11114222957545335
467,0.3675674078518283
468,0.06276723479076815
469,0.6015965252515626
470,0.20786441619702195
471,0.9689821185784531
472,0.3650710120195277
473,0.6078828820568334
474,0.5489471300714757
475,0.29324526702135884
476,0.3627694711599331
477,0.49998242933348286
478,0.27126411205921225
479,0.5484540576782565
480,0.9345645090931869
481,0.5338055759772178
482,0.3169030491688519
483,0.2774789014830951
484,0.5095367019010134
485,0.7468040590542601
486,0.3758645794835753
487,0.15635704827168265
488,0.13500133927356986
489,0.4916155166729811
490,0.9022704047865681
491,0.8461523013325001
492,0.1411803956172474
493,0.9003021904409669
494,0.3863813425309467
495,0.5272960040898556
496,0.9596917273184922
497,0.9735821129280252
498,0.2160818743423852
499,0.35068641164854053
500,0.9153542083152928
501,0.06627957128271579
502,0.9922842736314059
503,0.2730618433864567
504,0.6233415639990939
505,0.49191885098823696
506,0.2025466241292641
507,0.84909969262404
508,0.9262692594383894
509,0.41660180211511244
510,0.26047558189150666
511,0.7584252563083473
512,0.4860275474029134
513,0.9781998383838861
514,0.12154380052455382
515,0.7096588272664041
516,0.6139371614993884
517,0.10941721889428804
518,0.3353188661212315
519,0.9036029202291888
520,0.892194878971597
521,0.5280647100447357
522,0.2872417336930628
523,0.43506769542540136
524,0.36690008274808456
525,0.3322424500412898
526,0.016902151024396055
527,0.5777208270511108
528,0.39167383858377736
529,0.9353808683206031
530,0.2263742368998019
531,0.8616259473381135
532,0.8912618800388543
533,0.14925584733621478
534,0.3643027392250897
535,0.768440161885389
536,0.29597313060405206
537,0.798917163213013
538,0.28879909691542427
539,0.05031593290243587
540,0.42069242722978045
541,0.15847743340664905
542,0.0771158622464515
543,0.614267857301379
544,0.529404725796448
545,0.48375452140426756
546,0.3175952195052001
547,0.7316674833297394
548,0.7200531416707753
549,0.990674480202997
550,0.4726311891548821
551,0.7263593871190658
552,0.26432018382865213
553,0.420543855478903
554,0.1591351789178051
555,0.7478979964810989
556,0.5616223586920344
557,0.801610098995844
558,0.5993386461281182
559,0.9560272870254163
560,0.08216889214371523
561,0.9697372945190565
562,0.42342045486685487
563,0.6239569833859225
564,0.5010140078107861
565,0.8148167964913583
566,0.650479878479042
567,0.8113178238578224
568,0.19536350075780237
569,0.7936145455630543
570,0.11011213740258956
571,0.6623400902242591
572,0.6816697421527733
573,0.40488218593255604
574,0.6175161598277851
575,0.787164393924549
576,0.5898981611416465
577,0.8376665412668078
578,0.8665765879149891
579,0.7823432303547625
580,0.9366538329030906
581,0.23774231843149224
582,0.15681127482031046
583,0.6190881997419453
584,0.1613928009316806
585,0.12473995736239592
586,0.8151217507767798
587,0.3295730914704769
588,0.4579950414037805
589,0.7129916434477356
590,0.7763576997973205
591,0.35681411112271255
592,0.82121465080403
593,0.49313459324569264
594,0.402924790620584
595,0.8344341449854642
596,0.7547632059088122
597,0.7444070209157584
598,0.07303804374223166
599,0.8231667690081353
600,0.7641069134783114
601,0.44677770959998364
602,0.9815197501885542
603,0.6648431405394215
604,0.5729489551982814
605,0.9421860494463182
606,0.08016048558715339
607,0.12825630729226903
608,0.24333197318721417
609,0.8720928251863332
610,0.970472160191397
611,0.8041714458289378
612,0.15109655354495305
613,0.2021649490293247
614,0.7882184888852943
615,0.1870119305145542
616,0.7767890077611039
617,0.5120049710375455
618,0.29107161015087024
619,0.28779009727280075
620,0.4589120336518909
621,0.6625720691074416
622,0.4838745291122179
623,0.847179591596619
624,0.1753415314280637
625,0.9538602695891105
626,0.8626596109270424
627,0.7362847950955966
628,0.27495246191366013
629,0.012564186222806875
630,0.20888640609091982
631,0.03582439611748276
632,0.7358625280835124
633,0.7337172696617664
634,0.637089618802925
635,0.779449049006012
636,0.9261949566884355
637,0.35369985278981836
638,0.12835273531183633
639,0.7080135757456005
640,0.9144370777893067
641,0.6236021301706208
642,0.25903231741967336
643,0.4954822025100826
644,0.5223801875921282
645,0.8597584134349608
646,0.35592489688326756
647,0.6592936713236083
648,0.7550441851483233
649,0.24723565826903146
650,0.3926010884291422
651,0.3460591522833124
652,0.8481444849236166
653,0.04136893196141011
654,0.7788003238027866
655,0.3753087095101443
656,0.10105497403819046
657,0.9116482012708726
658,0.6413572037145996
659,0.2443117871175727
660,0.7961166005047814
661,0.721474530000719
662,0.5500232944645498
663,0.19511503669229818
664,0.3248073843298544
665,0.9686935043137629
666,0.32373576838971707
667,0.3347587237847499
668,0.8101757357128839
669,0.8734455131973717
670,0.9134569235368556
671,0.8867137614183329
672,0.9677387247125022
673,0.34118137636852924
674,0.8614735790289402
675,0.4825882198946683
676,0.20727582030543998
677,0.05939409865711898
678,0.9214738010120049
679,0.4481587237555743
680,0.15561502385901188
681,0.4816268735707549
682,0.9731158317148247
683,0.5936900869799688
684,0.3494151119859867
685,0.2494809480866868
686,0.10065733725204226
687,0.2965807819640083
688,0.3784527458541863
689,0.7548265765128376
690,0.08568964850455267
691,0.2022393293005876
692,0.3210428325286743
693,0.8029355813543791
694,0.18768598858595403
695,0.1395560431252582
696,0.15192042305023618
697,0.765141333742603
698,0.9572452734508368
699,0.9773907128793219
700,0.35128208398702504
701,0.05757006567134916
702,0.5787428596060533
703,0.20227299684052413
704,0.9480810484604696
705,0.8740720853576507
706,0.15119263277611752
707,0.20108544188209385
708,0.4185048470246723
709,0.9061929614066928
710,0.21534513224346416
711,0.46533655647145017
712,0.5514465803854869
713,0.8616117595839651
714,0.305201104231729
715,0.8193214148080404
716,0.30339176374393717
717,0.7626390611055538
718,0.6201473421563142
719,0.4546447712813694
720,0.9338296477810714
721,0.9472594025961824
722,0.5438273942485172
723,0.29309024584664656
724,0.45249045084577866
725,0.2377783831552224
726,0.9959938701198385
727,0.6527858250830118
728,0.6445681862859889
729,0.8178234390333353
730,0.8559699539632378
731,0.4887364901847251
732,0.8857353794197822
733,0.5905551721859232
734,0.5066878031222966
735,0.8463211832991643
736,0.38803001993421543
737,0.8579289083182907
738,0.47780709000714267
739,0.7263678563395491
740,0.9580378831270044
741,0.1824111090873363
742,0.7026738328733405
743,0.1849892865653693
744,0.3436947054263088
745,0.8623175712664407
746,0.9596917273184922
747,0.33420327055416127
748,0.9455719017104114
749,0.13856845822315067
750,0.972421751621242
751,0.6822525381658043
752,0.7337786004083899
753,0.462703031090811
754,0.13429974468228764
755,0.9546824628158337
756,0.8244692470087109
757,0.9516232280840345
758,0.1387218964926172
759,0.2972331989534367
760,0.37895826468490706
761,0.1280587302882216
762,0.36264248391209974
763,0.6822510649974989
764,0.43675472873609406
765,0.3729062236510927
766,0.39247844314391156
767,0.21828733772325984
768,0.4732840964629915
769,0.8388498360828915
770,0.543698304527584
771,0.41745733554059583
772,0.13943162448569738
773,0.8328529176354895
774,0.6530190365923769
775,0.7875701871539246
776,0.8773543214959579
777,0.9871081453211852
778,0.8285758774582124
779,0.027460140655149394
780,0.3609420287922493
781,0.9178716288727552
782,0.9175732589703406
783,0.6398203684515604
784,0.17345609383239088
785,0.5517600114791146
786,0.12575503922594744
787,0.8622674625288143
788,0.7807988934909644
789,0.5829100542456491
790,0.8666952237831147
791,0.26755872893492477
792,0.4453748971973751
793,0.9089069568787609
794,0.7752697955733175
795,0.7620588317585166
796,0.5513317965263644
797,0.8748918883802389
798,0.43407644850120314
799,0.8639615582951675
800,0.2697305202520804
801,0.5827497160414412
802,0.5077433356474923
803,0.6210233320553682
804,0.13897418270891787
805,0.6017103649005073
806,0.7010638095037058
807,0.4521384313423167
808,0.47590837688169796
809,0.6171442642447953
810,0.9583251009773784
811,0.5477071458754087
812,0.3001690930137825
813,0.22576523037680793
814,0.24580158938439406
815,0.8217237163383604
816,0.8125446924676802
817,0.1946736987151311
818,0.5649859810032487
819,0.11994013823460696
820,0.5076193415340132
821,0.4553859831915535
822,0.1890492919624876
823,0.4994402289770365
824,0.6838104859065667
825,0.2563285353778791
826,0.564112719961362
827,0.7873957741008288
828,0.8157285518802476
829,0.890745308817554
830,0.635100830022986
831,0.8241857043851102
832,0.7109164623248169
833,0.9413711402897558
834,0.8439484714797807
835,0.3527765917411781
836,0.6007912750038369
837,0.5927877090158525
838,0.306895019135901
839,0.547035702223012
840,0.7359670670371738
841,0.8711775830041665
842,0.029312885322800193
843,0.6391107726715057
844,0.32016766384678075
845,0.6501245578216125
846,0.6121557551512864
847,0.23210081455974324
848,0.36867519396000603
849,0.7194046466374033
850,0.9499778806048228
851,0.9408971812572174
852,0.13446388234520118
853,0.9941714323538925
854,0.9929901553709929
855,0.7044270340377516
856,0.37500328178792797
857,0.8166301581030295
858,0.16002813513015504
859,0.5463784376716838
860,0.44004462256311233
861,0.6727959130486256
862,0.5030648771360552
863,0.08879684976111787
864,0.2181842905017816
865,0.649903566139581
866,0.0638379087388069
867,0.8171358175884322
868,0.2123364083241054
869,0.7861125351831537
870,0.9055266946831644
871,0.6921838799876404
872,0.956452654349363
873,0.7685998836274549
874,0.9769538508508223
875,0.13288404608497312
876,0.3223395536025365
877,0.435268804229971
878,0.9667625653615026
879,0.40486987811199954
880,0.46853587400123003
881,0.09298037908316228
882,0.42082465367578586
883,0.4825647053954075
884,0.4553420228204711
885,0.12672147232964107
886,0.9138363053361422
887,0.3722774213193384
888,0.6460368748111429
889,0.9934051986142102
890,0.6877740138850367
891,0.22548494408229863
892,0.6034382610310938
893,0.36584987595164004
894,0.9407971814963968
895,0.304314705438311
896,0.14513668053585144
897,0.02211774536462642
898,0.6532953825625427
899,0.7673794505546858
900,0.8818084416674805
901,0.874193568465104
902,0.19642294922890774
903,0.24478087651956454
904,0.9118181650654502
905,0.5757885395479088
906,0.44902164516784726
907,0.5119109746230119
908,0.6591995445517915
909,0.835431883590388
910,0.47243721504588077
911,0.16247067263555945
912,0.14540899538071414
913,0.6209073834982688
914,0.49889810523899314
915,0.3055784868818779
916,0.9116724102115089
917,0.30457502544025505
918,0.7626371911404835
919,0.9814548557571511
920,0.6796459288145096
921,0.75657416535275
922,0.3406422607039495
923,0.303089627804788
924,0.12276201065043409
925,0.7119858759705687
926,0.19531668374860697
927,0.5116379067086891
928,0.3639881712452528
929,0.6502265871758218
930,0.8022999919273737
931,0.20993664927565173
932,0.08808723995060617
933,0.2986578174103829
934,0.7012828162622017
935,0.5649276864962876
936,0.1419906815993956
937,0.7817491226579149
938,0.04595536945176767
939,0.5409757479654915
940,0.3729161724307602
941,0.9749006829075112
942,0.2326831340195878
943,0.2891989733090897
944,0.9968366070275183
945,0.9665163738936681
946,0.34029087899375315
947,0.43373259286818344
948,0.06376814331767347
949,0.43902818569976043
950,0.6804194353727657
951,0.1584406186915995
952,0.6284180171352619
953,0.2708231830278106
954,0.861471007838999
955,0.08654248044852436
956,0.9615873076534796
957,0.46192486507472663
958,0.38805601792240113
959,0.49627099860452023
960,0.06329705177526213
961,0.7867531845658219
962,0.16218526935756522
963,0.3340534654810873
964,0.7160241736890379
965,0.32022853975367277
966,0.41384284336855554
967,0.9607313159572298
968,0.6521567046953642
969,0.9966324720592239
970,0.8680139444347248
971,0.5625287663253481
972,0.8752593284626198
973,0.8702010324054406
974,0.9105930322115885
975,0.9426228041596436
976,0.7377696579517915
977,0.7382307394230198
978,0.4208296183891685
979,0.6226607725200678
980,0.8612620883612687
981,0.2880964241752535
982,0.2093992839997824
983,0.36267944279704184
984,0.4730131226852768
985,0.0634998741547181
986,0.17496941631678703
987,0.9337500563174161
988,0.842073227471762
989,0.3571637653204741
990,0.2718834891056748
991,0.9645379234527109
992,0.8041639011882701
993,0.6834152840274068
994,0.2487689312571161
995,0.45782671988031326
996,0.7441108347678763
997,0.9447205443974861
998,0.18645196113469642
999,0.44339834109227033
1000,0.8855876032780081
1001,0.9469293192112402
1002,0.8649073457000045
1003,0.7481637827079944
1004,0.44710098426541905
1005,0.20256475613319042
1006,0.8835223600212971
1007,0.857268484904312
1008,0.8439227475744268
1009,0.274121124566164
1010,0.678635587769795
1011,0.3550976253685288
1012,0.43755406233967253
1013,0.3595290618443102
1014,0.3719097885940467
1015,0.7478979964810989
1016,0.5810448630205818
1017,0.12302319891525981
1018,0.6704312941919772
1019,0.8952120626000234
1020,0.8766673578780892
1021,0.4521384313423167
1022,0.28546317382268144
1023,0.18809056656625775
1024,0.9706976815510071
1025,0.7031695476211878
1026,0.6909887063766563
1027,0.09240125351310283
1028,0.23760396789558955
1029,0.607330478624309
1030,0.571885405784066
1031,0.9510009459911586
1032,0.19331330867340873
1033,0.8039871004184619
1034,0.3149503073569193
1035,0.8769979540752425
1036,0.1605793924806396
1037,0.3468661119199646
1038,0.8940534382931556
1039,0.4195522511652857
1040,0.22330515462664752
1041,0.8871898200947337
1042,0.49293307957182997
1043,0.2816794011396125
1044,0.750921842414218
1045,0.7427645491973889
1046,0.11875744383760749
1047,0.6471158710018539
1048,0.3757211163409385
1049,0.20753251328793518
1050,0.19421841882835417
1051,0.7006820581716848
1052,0.9741757033131144
1053,0.916932980221725
1054,0.29395847713751067
1055,0.5639503367499626
1056,0.8797073796628425
1057,0.3037802951447328
1058,0.379415378164862
1059,0.7692435535583425
1060,0.08666846580414103
1061,0.10597439998285367
1062,0.3534216904655765
1063,0.928130653699254
1064,0.1900557059812265
1065,0.2722971998986944
1066,0.7642028236391818
1067,0.23200255145684082
1068,0.8406606531783011
1069,0.8620750460150329
1070,0.3608661879812959
1071,0.3884430922295401
1072,0.34210968610308046
1073,0.22047391570852137
1074,0.254238798472075
1075,0.6651541930092875
1076,0.713085787525546
1077,0.23771080872631573
1078,0.5428654018229884
1079,0.8349548286691792
1080,0.7868384997594882
1081,0.42241461424182936
1082,0.3797183401321753
1083,0.24699305331062466
1084,0.9598550739391503
1085,0.47814873571658056
1086,0.825634276255574
1087,0.9391525406334924
1088,0.9257848158203789
1089,0.2633274074508586
1090,0.6526960034023904
1091,0.7343662059221524
1092,0.4982693289451542
1093,0.4303943146757291
1094,0.2672102024756042
1095,0.7991768448379011
1096,0.48403017640170426
1097,0.875242192469293
1098,0.9775284552804295
1099,0.8424619306194577
1100,0.33930081185600347
1101,0.8821055586678528
1102,0.928866796238675
1103,0.9521928949971293
1104,0.15872433509728626
1105,0.689892230649128
1106,0.7748134271041062
1107,0.2572153595646579
1108,0.22428914461938612
1109,0.39386858546956127
1110,0.7796722330810807
1111,0.7656900799400123
1112,0.6613195236865735
1113,0.45717862154815414
1114,0.7983953136265672
1115,0.5056895324170074
1116,0.5378013699334487
1117,0.6434650502740845
1118,0.4775650325987197
1119,0.11078880232816475
1120,0.9141846422192474
1121,0.4084312819880898
1122,0.744440662356521
1123,0.7747276695501704
1124,0.7577978950982374
1125,0.3344474449636669
1126,0.1958808716340267
1127,0.07245923622227307
1128,0.40015185883313664
1129,0.9625633009083098
1130,0.6801197961647222
1131,0.9823149002098432
1132,0.5754208819851389
1133,0.49385602065761935
1134,0.16330516418121374
1135,0.6012443768903877
1136,0.7546659297237367
1137,0.28897648319721114
1138,0.21451865175752394
1139,0.6348176293187364
1140,0.6391996961083717
1141,0.4032811482473049
1142,0.3789949290181958
1143,0.16763186455940907
1144,0.2715514657029904
1145,0.1784259584549866
1146,0.6612639057874385
1147,0.10785383764960454
1148,0.6305235682660391
1149,0.628397087167489
1150,0.5121821883816544
1151,0.28163067347965176
1152,0.6961246343921985
1153,0.4866353367414793
1154,0.5430471317670481
1155,0.956723167724558
1156,0.5942943711459121
1157,0.9264683040115773
1158,0.12259576457111995
1159,0.6366387345018312
1160,0.9179984545214614
1161,0.2536031677321423
1162,0.45538467913464264
1163,0.5372206112584836
1164,0.8997703408532434
1165,0.39872984729019695
1166,0.9344253429083385
1167,0.5466933358902756
1168,0.4521384313423167
1169,0.9001249288870008
1170,0.636436367567591
1171,0.1448694689134314
1172,0.579815643325143
1173,0.7551054251699156
1174,0.8344826608398513
1175,0.1958020918983691
1176,0.9617620831903896
1177,0.9356268777430495
1178,0.9392964839099163
1179,0.7234461136723
1180,0.6579689067144641
1181,0.8889185307386619
1182,0.6550884087641988
1183,0.5785200675831254
1184,0.05809265022695853
1185,0.8208616637599752
1186,0.4493228622694593
1187,0.9191247251681716
1188,0.9934051986142102
1189,0.9726542286218416
1190,0.38095050297845107
1191,0.3429823030746167
1192,0.3466381517331346
1193,0.5390739876213682
1194,0.1686228817477275
1195,0.8291241507253154
1196,0.9474317447634387
1197,0.08412136955301756
1198,0.8903077786717487
1199,0.11255052545432784
1200,0.2755893929603125
1201,0.039376058175781
1202,0.16082583539165138
1203,0.5756150632698515
1204,0.4329327445441996
1205,0.8141921041366824
1206,0.9685480915201234
1207,0.8048609794180213
1208,0.48826668742748935
1209,0.6950015509133213
1210,0.8415381226667588
1211,0.23523216442210043
1212,0.8957957427159661
1213,0.4098600300304449
1214,0.6218325571071895
1215,0.3679439548640832
1216,0.07365220714470841
1217,0.9230945164599973
1218,0.4090118898304567
1219,0.5728288077582097
1220,0.8654863784759936
1221,0.4634738765611572
1222,0.77703299173921
1223,0.9229164029919058
1224,0.9254183896817295
1225,0.624837581611636
1226,0.3217914503843741
1227,0.6598559228615295
1228,0.6462074321815144
1229,0.8583986929841521
1230,0.4211960184121872
1231,0.6139299145299597
1232,0.5877714992559685
1233,0.44945016455027104
1234,0.49400122931456564
1235,0.27505445705186793
1236,0.6565248836061349
1237,0.5426161241713263
1238,0.8035253361559425
1239,0.06429385755769515
1240,0.2852670606632799
1241,0.705564371806276
1242,0.9719875057834514
1243,0.6324618626056748
1244,0.7861799591349838
1245,0.15777561167223203
1246,0.059905044560186735
1247,0.3353502409244779
1248,0.7918478126320283
1249,0.859206552578421
1250,0.19623151330671043
1251,0.5127269834000759
1252,0.8996230131226227
1253,0.2869168522017687
1254,0.8416874962443964
1255,0.4455150009536283
1256,0.3210794817438514
1257,0.1368481819117171
